CVE,Name
CVE-2015-0078,MS15-023: Vulnerabilities in Kernel-Mode Driver Could Allow Elevation of Privilege (3034344)
CVE-2015-0094,MS15-023: Vulnerabilities in Kernel-Mode Driver Could Allow Elevation of Privilege (3034344)
CVE-2015-0095,MS15-023: Vulnerabilities in Kernel-Mode Driver Could Allow Elevation of Privilege (3034344)
CVE-2015-0080,MS15-024: Vulnerability in PNG Processing Could Allow Information Disclosure (3035132)
CVE-2015-0073,MS15-025: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (3038680)
CVE-2015-0075,MS15-025: Vulnerabilities in Windows Kernel Could Allow Elevation of Privilege (3038680)
CVE-2015-0084,MS15-028: Vulnerability in Windows Task Scheduler Could Allow Security Feature Bypass (3030377)
CVE-2015-0076,MS15-029: Vulnerability in Windows Photo Decoder Component Could Allow Information Disclosure (3035126)
CVE-2015-0079,MS15-030: Vulnerability in Remote Desktop Protocol Could Allow Denial of Service (3039976)
CVE-2015-1637,MS15-031: Vulnerability in Schannel Could Allow Security Feature Bypass (3046049) (FREAK)
CVE-2015-1652,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1657,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1659,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1660,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1661,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1662,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1665,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1666,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1667,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1668,MS15-032: Cumulative Security Update for Internet Explorer (3038314)
CVE-2015-1635,MS15-034: Vulnerability in HTTP.sys Could Allow Remote Code Execution (3042553)
CVE-2015-1643,MS15-038: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3049576)
CVE-2015-1644,MS15-038: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3049576)
CVE-2015-1648,MS15-041: Vulnerability in .NET Framework Could Allow Information Disclosure (3048010)
CVE-2015-1702,MS15-050: Vulnerability in Service Control Manager Could Allow Elevation of Privilege (3055642)
CVE-2015-1672,MS15-048: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3057134)
CVE-2015-1673,MS15-048: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3057134)
CVE-2015-1658,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1684,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1685,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1686,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1688,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1689,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1691,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1692,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1694,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1703,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1704,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1705,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1706,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1708,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1709,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1710,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1711,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1712,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1713,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1714,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1717,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
CVE-2015-1718,MS15-043: Cumulative Security Update for Internet Explorer (3049563)
,MS KB3042058: Update to Default Cipher Suite Priority Order
CVE-2015-1716,MS15-055: Vulnerability in Schannel Could Allow Information Disclosure (3061518)
CVE-2015-1674,MS15-052: Vulnerability in Windows Kernel Could Allow Security Feature Bypass (3050514)
CVE-2015-1681,MS15-054: Vulnerability in Microsoft Management Console File Format Could Allow Denial of Service (3051768)
CVE-2015-1676,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1677,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1678,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1679,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1680,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1701,MS15-051: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057191)
CVE-2015-1670,MS15-044: Vulnerabilities in Microsoft Font Drivers Could Allow Remote Code Execution (3057110)
CVE-2015-1671,MS15-044: Vulnerabilities in Microsoft Font Drivers Could Allow Remote Code Execution (3057110)
CVE-2015-1687,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1730,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1731,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1732,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1735,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1736,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1737,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1739,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1740,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1741,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1742,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1743,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1744,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1745,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1747,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1748,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1750,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1751,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1752,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1753,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1754,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1755,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1765,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1766,MS15-056: Cumulative Security Update for Internet Explorer (3058515)
CVE-2015-1756,MS15-060: Vulnerability in Microsoft Common Controls Could Allow Remote Code Execution (3059317)
CVE-2015-1758,MS15-063: Vulnerability in Windows Kernel Could Allow Elevation of Privilege (3063858)
CVE-2015-1719,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1720,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1721,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1722,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1723,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1724,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1725,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1726,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1727,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-1768,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-2360,MS15-061: Vulnerabilities in Windows Kernel-Mode Drivers Could Allow Elevation of Privilege (3057839)
CVE-2015-2416,MS15-075: Vulnerabilities in OLE Could Allow Elevation of Privilege (3072633)
CVE-2015-2417,MS15-075: Vulnerabilities in OLE Could Allow Elevation of Privilege (3072633)
CVE-2015-2373,MS15-067: Vulnerability in RDP Could Allow Remote Code Execution (3073094)
CVE-2015-2364,MS15-072: Vulnerability in Windows Graphics Component Could Allow Elevation of Privilege (3069392)
CVE-2015-2371,MS15-074: Vulnerability in Windows Installer Service Could Allow Elevation of Privilege (3072630)
CVE-2015-2387,MS15-077: Vulnerability in ATM Font Driver Could Allow Elevation of Privilege (3077657)
CVE-2015-2363,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2365,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2366,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2367,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2381,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2382,MS15-073: Vulnerabilities in Windows Kernel-Mode Driver Could Allow Elevation of Privilege (3070102)
CVE-2015-2370,MS15-076: Vulnerability in Windows Remote Procedure Call Could Allow Elevation of Privilege (3067505)
CVE-2015-1729,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-1733,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-1738,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-1767,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2372,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2383,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2384,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2385,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2388,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2389,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2390,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2391,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2397,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2398,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2401,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2402,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2403,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2404,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2406,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2408,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2410,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2411,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2412,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2413,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2414,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2419,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2421,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2422,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
CVE-2015-2425,MS15-065: Cumulative Security Update for Internet Explorer (3076321)
,MS KB3057154: Update to harden use of DES encryption (3057154)
CVE-2015-2426,MS15-078: Vulnerability in Microsoft Font Driver Could Allow Remote Code Execution (3079904)
CVE-2015-2428,MS15-090: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3060716)
CVE-2015-2429,MS15-090: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3060716)
CVE-2015-2430,MS15-090: Vulnerabilities in Microsoft Windows Could Allow Elevation of Privilege (3060716)
CVE-2015-1769,MS15-085: Vulnerability in Mount Manager Could Allow Elevation of Privilege (3082487)
CVE-2015-2472,MS15-082: Vulnerability in RDP Could Allow Remote Code Execution (3080348)
CVE-2015-2473,MS15-082: Vulnerability in RDP Could Allow Remote Code Execution (3080348)
CVE-2015-2423,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2441,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2442,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2443,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2444,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2445,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2446,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2447,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2448,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2449,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2450,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2451,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2452,MS15-079: Cumulative Security Update for Internet Explorer (3082442)
CVE-2015-2423,MS15-088: Unsafe Command Line Parameter Passing Could Allow Information Disclosure (3082458)
CVE-2015-2434,MS15-084: Vulnerabilities in XML Core Services Could Allow Information Disclosure (3080129)
CVE-2015-2440,MS15-084: Vulnerabilities in XML Core Services Could Allow Information Disclosure (3080129)
CVE-2015-2471,MS15-084: Vulnerabilities in XML Core Services Could Allow Information Disclosure (3080129)
CVE-2015-2431,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2432,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2433,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2435,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2453,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2454,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2455,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2456,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2458,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2459,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2460,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2461,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2462,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2463,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2464,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2465,MS15-080 : Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3078662)
CVE-2015-2502,MS15-093: Security Update for Internet Explorer (3088903)
CVE-2015-2524,MS15-102: Vulnerabilities in Windows Task Management Could Allow Elevation of Privilege (3089657)
CVE-2015-2525,MS15-102: Vulnerabilities in Windows Task Management Could Allow Elevation of Privilege (3089657)
CVE-2015-2528,MS15-102: Vulnerabilities in Windows Task Management Could Allow Elevation of Privilege (3089657)
CVE-2015-2483,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2484,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2485,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2486,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2487,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2489,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2490,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2491,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2492,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2493,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2494,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2496,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2498,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2499,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2500,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2501,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2541,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2542,MS15-094: Cumulative Security Update for Internet Explorer (3089548)
CVE-2015-2535,MS15-096: Vulnerability in Active Directory Service Could Allow Denial of Service (3072595)
CVE-2015-2504,MS15-101: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3089662)
CVE-2015-2526,MS15-101: Vulnerabilities in .NET Framework Could Allow Elevation of Privilege (3089662)
CVE-2015-2506,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2507,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2508,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2510,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2511,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2512,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2517,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2518,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2527,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2529,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
CVE-2015-2546,MS15-097: Vulnerabilities in Microsoft Graphics Component Could Allow Remote Code Execution (3089656)
,MS KB3083992: Update to Improve AppLocker Publisher Rule Enforcement
,MS KB3097966: Inadvertently Disclosed Digital Certificates Could Allow Spoofing
CVE-2015-2515,MS15-109: Security Update for Windows Shell to Address Remote Code Execution (3096443)
CVE-2015-2548,MS15-109: Security Update for Windows Shell to Address Remote Code Execution (3096443)
CVE-2015-2482,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6042,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6044,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6045,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6046,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6047,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6048,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6049,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6050,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6051,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6052,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6053,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6055,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6056,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6059,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-6184,MS15-106: Cumulative Security Update for Internet Explorer (3096441)
CVE-2015-2549,MS15-111: Security Update for Windows Kernel to Address Elevation of Privilege (3096447)
CVE-2015-2550,MS15-111: Security Update for Windows Kernel to Address Elevation of Privilege (3096447)
CVE-2015-2552,MS15-111: Security Update for Windows Kernel to Address Elevation of Privilege (3096447)
CVE-2015-2553,MS15-111: Security Update for Windows Kernel to Address Elevation of Privilege (3096447)
CVE-2015-2554,MS15-111: Security Update for Windows Kernel to Address Elevation of Privilege (3096447)
CVE-2015-2427,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6064,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6065,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6066,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6068,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6069,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6070,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6071,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6072,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6073,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6074,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6075,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6076,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6077,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6078,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6079,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6080,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6081,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6082,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6084,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6085,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6086,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6087,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6088,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6089,MS15-112: Cumulative Security Update for Internet Explorer (3104517)
CVE-2015-6100,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6101,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6102,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6103,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6104,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6109,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-6113,MS15-115: Security Update for Microsoft Windows to Address Remote Code Execution (3105864)
CVE-2015-2478,MS15-119: Security Update for Winsock to Address Elevation of Privilege (3104521)
CVE-2015-6112,MS15-121: Security Update for Schannel to Address Spoofing (3081320)
CVE-2015-6095,MS15-122: Security Update for Kerberos to Address Security Feature Bypass (3105256)
CVE-2015-6111,MS15-120: Security Update for IPSec to Address Denial of Service (3102939)
CVE-2015-6083,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6134,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6135,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6136,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6138,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6139,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6140,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6141,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6142,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6143,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6144,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6145,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6146,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6147,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6148,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6149,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6150,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6151,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6152,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6153,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6154,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6155,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6156,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6157,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6158,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6159,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6160,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6161,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6162,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6164,MS15-124: Cumulative Security Update for Internet Explorer (3116180)
CVE-2015-6106,MS15-128: Security Update for Microsoft Graphics Component to Address Remote Code Execution (3104503)
CVE-2015-6107,MS15-128: Security Update for Microsoft Graphics Component to Address Remote Code Execution (3104503)
CVE-2015-6108,MS15-128: Security Update for Microsoft Graphics Component to Address Remote Code Execution (3104503)
CVE-2015-6128,MS15-132: Security Update for Microsoft Windows to Address Remote Code Execution (3116162)
CVE-2015-6132,MS15-132: Security Update for Microsoft Windows to Address Remote Code Execution (3116162)
CVE-2015-6133,MS15-132: Security Update for Microsoft Windows to Address Remote Code Execution (3116162)
CVE-2015-6126,MS15-133: Security Update for Windows PGM to Address Elevation of Privilege (3116130)
CVE-2015-6171,MS15-135: Security Update for Windows Kernel-Mode Drivers to Address Elevation of Privilege (3119075)
