CVE,Name
CVE-2015-8782,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : tiff vulnerabilities (USN-2939-1)
CVE-2015-8781,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : tiff vulnerabilities (USN-2939-1)
CVE-2015-8779,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2015-8779,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2015-8778,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2015-8778,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2015-8777,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2015-8777,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2015-8776,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2015-8776,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2015-8767,Ubuntu 14.04 LTS : linux vulnerabilities (USN-3083-1)
CVE-2015-8710,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2875-1)
CVE-2015-8683,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : tiff vulnerabilities (USN-2939-1)
CVE-2015-8668,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2015-8665,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : tiff vulnerabilities (USN-2939-1)
CVE-2015-8664,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2860-1)
CVE-2015-8605,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : isc-dhcp vulnerability (USN-2868-1)
CVE-2015-8575,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2907-1)
CVE-2015-8569,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2907-1)
CVE-2015-8560,Ubuntu 14.04 LTS / 15.04 / 15.10 : cups-filters vulnerability (USN-2838-1)
CVE-2015-8552,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2848-1)
CVE-2015-8551,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2848-1)
CVE-2015-8550,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2848-1)
CVE-2015-8548,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2860-1)
CVE-2015-8543,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2907-1)
CVE-2015-8540,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libpng vulnerabilities (USN-2861-1)
CVE-2015-8478,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-8472,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libpng vulnerabilities (USN-2861-1)
CVE-2015-8395,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8394,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8393,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8392,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8391,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8390,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8389,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8388,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8387,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8386,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8385,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8384,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8383,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8382,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8381,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8380,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-8374,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2887-1)
CVE-2015-8370,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : grub2 vulnerability (USN-2836-1)
CVE-2015-8327,Ubuntu 14.04 LTS / 15.04 / 15.10 : cups-filters vulnerability (USN-2831-1)
CVE-2015-8317,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-8272,Ubuntu 14.04 LTS / 16.04 LTS : rtmpdump vulnerabilities (USN-3283-1)
CVE-2015-8271,Ubuntu 14.04 LTS / 16.04 LTS : rtmpdump vulnerabilities (USN-3283-1)
CVE-2015-8270,Ubuntu 14.04 LTS / 16.04 LTS : rtmpdump vulnerabilities (USN-3283-1)
CVE-2015-8242,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-8241,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-8126,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libpng vulnerabilities (USN-2815-1)
CVE-2015-8104,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2841-1)
CVE-2015-8035,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2812-1)
CVE-2015-7995,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 / 17.04 : libxslt vulnerabilities (USN-3271-1)
CVE-2015-7990,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2887-1)
CVE-2015-7981,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libpng vulnerabilities (USN-2815-1)
CVE-2015-7942,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2812-1)
CVE-2015-7941,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2812-1)
CVE-2015-7885,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2841-1)
CVE-2015-7872,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2823-1)
CVE-2015-7834,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-7833,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2929-1)
CVE-2015-7805,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libsndfile vulnerabilities (USN-2832-1)
CVE-2015-7799,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2841-1)
CVE-2015-7697,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : unzip vulnerabilities (USN-2788-1)
CVE-2015-7697,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : unzip regression (USN-2788-2)
CVE-2015-7696,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : unzip vulnerabilities (USN-2788-1)
CVE-2015-7696,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : unzip regression (USN-2788-2)
CVE-2015-7674,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : gdk-pixbuf vulnerabilities (USN-2767-1)
CVE-2015-7673,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : gdk-pixbuf vulnerabilities (USN-2767-1)
CVE-2015-7613,Ubuntu 14.04 LTS : linux vulnerability (USN-2761-1)
CVE-2015-7575,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : nss vulnerability (USN-2864-1) (SLOTH)
CVE-2015-7575,"Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : gnutls26, gnutls28 vulnerability (USN-2865-1) (SLOTH)"
CVE-2015-7575,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerability (USN-2866-1) (SLOTH)
CVE-2015-7566,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2929-1)
CVE-2015-7554,Ubuntu 14.04 LTS / 16.04 LTS / 16.10 : tiff vulnerabilities (USN-3212-1)
CVE-2015-7552,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS : gdk-pixbuf vulnerabilities (USN-3085-1)
CVE-2015-7550,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2907-1)
CVE-2015-7547,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerability (USN-2900-1)"
CVE-2015-7515,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2968-1)
CVE-2015-7513,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2887-1)
CVE-2015-7511,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : libgcrypt11, libgcrypt20 vulnerability (USN-2896-1)"
CVE-2015-7500,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-7499,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-7499,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2875-1)
CVE-2015-7498,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-7497,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-7312,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2776-1)
CVE-2015-7223,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7222,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7221,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7220,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7219,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7218,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7217,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7216,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7215,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7214,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7213,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7212,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7211,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7210,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7208,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7207,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7205,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7204,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7203,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7202,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7201,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2833-1)
CVE-2015-7200,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7199,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7198,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7197,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7196,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7195,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7194,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7193,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7189,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7188,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7187,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7184,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerability (USN-2768-1)
CVE-2015-7183,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7183,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : nspr vulnerability (USN-2790-1)
CVE-2015-7182,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7182,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : nss vulnerabilities (USN-2791-1)
CVE-2015-7181,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
CVE-2015-7181,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : nss vulnerabilities (USN-2791-1)
CVE-2015-7180,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-7180,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-7180,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-7180,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-7177,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-7177,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-7177,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-7177,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-7176,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-7176,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-7176,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-7176,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-7175,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-7175,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-7175,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-7175,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-7174,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-7174,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-7174,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-7174,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-6937,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2776-1)
CVE-2015-6791,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2860-1)
CVE-2015-6790,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2860-1)
CVE-2015-6789,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2860-1)
CVE-2015-6787,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6786,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6785,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6784,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6782,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6777,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6773,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6772,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6771,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6770,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6769,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6768,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6767,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6766,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6765,Ubuntu 14.04 LTS / 15.04 / 15.10 : oxide-qt vulnerabilities (USN-2825-1)
CVE-2015-6763,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6762,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6761,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6759,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6757,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6755,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2770-1)
CVE-2015-6252,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2748-1)
CVE-2015-6031,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : miniupnpc vulnerability (USN-2780-1)
CVE-2015-5928,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5822,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5809,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5801,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5794,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5788,Ubuntu 14.04 LTS / 15.10 : webkitgtk vulnerabilities (USN-2937-1)
CVE-2015-5707,Ubuntu 14.04 LTS : linux vulnerability (USN-2734-1)
CVE-2015-5697,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2748-1)
CVE-2015-5621,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : net-snmp vulnerabilities (USN-2711-1)
CVE-2015-5605,Ubuntu 14.04 LTS / 15.04 : oxide-qt vulnerabilities (USN-2677-1)
CVE-2015-5370,Ubuntu 14.04 LTS / 15.10 / 16.04 LTS : libsoup2.4 update (USN-2950-2) (Badlock)
CVE-2015-5366,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2681-1)
CVE-2015-5364,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2681-1)
CVE-2015-5330,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : ldb vulnerabilities (USN-2856-1)
CVE-2015-5316,Ubuntu 14.04 LTS / 15.04 / 15.10 : wpa vulnerabilities (USN-2808-1)
CVE-2015-5315,Ubuntu 14.04 LTS / 15.04 / 15.10 : wpa vulnerabilities (USN-2808-1)
CVE-2015-5314,Ubuntu 14.04 LTS / 15.04 / 15.10 : wpa vulnerabilities (USN-2808-1)
CVE-2015-5312,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : libxml2 vulnerabilities (USN-2834-1)
CVE-2015-5310,Ubuntu 14.04 LTS / 15.04 / 15.10 : wpa vulnerabilities (USN-2808-1)
CVE-2015-5307,Ubuntu 14.04 LTS : linux vulnerability (USN-2801-1)
CVE-2015-5283,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2823-1)
CVE-2015-5277,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc vulnerabilities (USN-2985-1)"
CVE-2015-5277,"Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : eglibc, glibc regression (USN-2985-2)"
CVE-2015-5257,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2794-1)
CVE-2015-5180,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS : eglibc, glibc vulnerabilities (USN-3239-1)"
CVE-2015-5180,"Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS : eglibc, glibc regression (USN-3239-2)"
CVE-2015-5157,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2688-1)
CVE-2015-5157,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2700-1)
CVE-2015-5156,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2776-1)
CVE-2015-5073,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : pcre3 vulnerabilities (USN-2694-1)
CVE-2015-5073,Ubuntu 12.04 LTS / 14.04 LTS / 15.10 : pcre3 vulnerabilities (USN-2943-1)
CVE-2015-4844,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : icu vulnerabilities (USN-3227-1)
CVE-2015-4760,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : icu vulnerabilities (USN-2740-1)
CVE-2015-4700,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2681-1)
CVE-2015-4696,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : libwmf vulnerabilities (USN-2670-1)
CVE-2015-4695,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : libwmf vulnerabilities (USN-2670-1)
CVE-2015-4692,Ubuntu 14.04 LTS : linux vulnerabilities (USN-2681-1)
CVE-2015-4588,Ubuntu 12.04 LTS / 14.04 LTS / 14.10 / 15.04 : libwmf vulnerabilities (USN-2670-1)
CVE-2015-4522,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-4522,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-4522,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-4522,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-4521,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-4521,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-4521,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-4521,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-4520,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-4520,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-4520,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-4520,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-4519,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox vulnerabilities (USN-2743-1)
CVE-2015-4519,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : ubufox update (USN-2743-2)
CVE-2015-4519,"Ubuntu 14.04 LTS / 15.04 : unity-firefox-extension, webapps-greasemonkey, webaccounts-browser-extension update (USN-2743-3)"
CVE-2015-4519,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 : firefox regression (USN-2743-4)
CVE-2015-4518,Ubuntu 12.04 LTS / 14.04 LTS / 15.04 / 15.10 : firefox vulnerabilities (USN-2785-1)
